Year, Month, ClimateRegionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
10,10,0,LongPine,139,389.5,39.0,0.00,0.00,0.39,1.62,7.03,0.84,0.84,1.00,0.04,0.00,0.33,1.00,0.46,0.08,500,15000,8432,428.4,20.1,3.37,1.98,1.58,0.93,0.01,0.03,0.04,2.98,0.35,0.39,1.62,
10,10,0,LongPine,129,466.9,41.6,0.00,0.00,0.47,1.73,7.03,0.99,0.99,1.00,0.04,0.00,0.37,1.00,0.46,0.07,500,15000,8435,508.5,20.1,3.50,2.06,1.65,0.97,0.01,0.03,0.04,3.03,0.33,0.47,1.73,
10,10,0,LongPine,119,416.4,40.0,0.00,0.00,0.42,1.67,7.03,0.89,0.89,1.00,0.04,0.00,0.34,1.00,0.46,0.08,500,15000,8438,456.4,20.1,3.42,2.01,1.61,0.94,0.01,0.03,0.04,3.01,0.34,0.42,1.67,
10,10,0,LongPine,109,505.9,42.5,0.00,0.00,0.51,1.77,7.03,1.06,1.06,1.00,0.04,0.00,0.39,1.00,0.46,0.07,500,15000,8441,548.4,20.1,3.55,2.09,1.67,0.98,0.01,0.03,0.04,3.04,0.31,0.51,1.77,
10,10,0,LongPine,99,481.1,41.9,0.00,0.00,0.48,1.75,7.03,1.02,1.02,1.00,0.04,0.00,0.38,1.00,0.46,0.07,500,15000,8444,523.1,20.1,3.52,2.07,1.66,0.97,0.01,0.03,0.04,3.04,0.32,0.48,1.75,
10,10,0,LongPine,89,1412.4,45.9,0.00,0.00,1.41,1.91,7.03,2.49,2.49,1.00,0.04,0.00,0.69,1.00,0.46,0.04,500,15000,8447,1458.2,20.1,3.72,2.19,1.75,1.03,0.01,0.03,0.04,2.31,0.27,1.41,1.91,
10,10,0,BlueJackOak,89,78.3,0.4,0.01,0.00,0.08,0.44,7.03,0.10,0.36,0.17,0.01,0.05,0.05,1.00,0.68,0.70,250,15000,8449,78.7,20.1,2.40,2.40,1.13,1.13,0.00,0.06,0.06,2.31,1.96,0.09,0.44,
10,10,0,LongPine,79,400.3,39.4,0.00,0.00,0.40,1.64,7.03,0.86,0.86,1.00,0.04,0.00,0.33,1.00,0.46,0.08,500,15000,8454,439.7,20.1,3.39,1.99,1.59,0.94,0.01,0.03,0.04,2.99,0.35,0.40,1.64,
10,10,0,LongPine,69,320.7,35.7,0.00,0.00,0.32,1.49,7.03,0.70,0.70,1.00,0.03,0.00,0.28,1.00,0.46,0.09,500,15000,8458,356.4,20.1,3.18,1.87,1.50,0.88,0.01,0.03,0.03,2.86,0.38,0.32,1.49,
10,10,0,LongPine,59,297.6,34.4,0.00,0.00,0.30,1.43,7.03,0.65,0.65,1.00,0.03,0.00,0.26,1.00,0.46,0.09,500,15000,8461,332.0,20.1,3.10,1.82,1.46,0.86,0.01,0.03,0.03,2.80,0.39,0.30,1.43,
10,10,0,LongPine,49,209.2,27.8,0.00,0.00,0.21,1.16,7.03,0.47,0.47,1.00,0.03,0.00,0.20,1.00,0.46,0.10,500,15000,8465,236.9,20.1,2.65,1.56,1.25,0.73,0.01,0.02,0.03,2.44,0.40,0.21,1.16,
10,10,0,TurkeyOak,49,13.9,0.1,0.00,0.00,0.01,0.09,7.03,0.10,0.07,0.04,0.00,0.01,0.05,1.00,0.68,0.14,250,15000,8468,14.0,20.1,0.48,0.48,0.22,0.22,0.00,0.01,0.01,0.46,0.39,0.01,0.09,
10,10,0,BlueJackOak,49,7.0,0.0,0.00,0.00,0.01,0.05,7.03,0.10,0.03,0.02,0.00,0.01,0.05,1.00,0.68,0.07,250,15000,8469,7.0,20.1,0.24,0.24,0.11,0.11,0.00,0.01,0.01,0.24,0.20,0.01,0.05,
10,10,0,LongPine,39,103.6,16.1,0.00,0.00,0.10,0.67,7.03,0.24,0.24,1.00,0.02,0.00,0.11,1.00,0.46,0.12,500,15000,8469,119.7,20.1,1.70,1.00,0.80,0.47,0.00,0.02,0.02,1.60,0.33,0.10,0.67,
10,10,0,TurkeyOak,39,11.6,0.1,0.00,0.00,0.01,0.07,7.03,0.10,0.05,0.03,0.00,0.01,0.05,1.00,0.68,0.12,250,15000,8471,11.7,20.1,0.40,0.40,0.19,0.19,0.00,0.01,0.01,0.39,0.33,0.01,0.07,
10,10,0,LongPine,29,13.4,2.4,0.00,0.00,0.01,0.10,7.03,0.10,0.03,1.00,0.00,0.00,0.05,1.00,0.46,0.05,500,15000,8472,15.8,20.1,0.28,0.16,0.13,0.08,0.00,0.00,0.00,0.27,0.06,0.01,0.10,
10,11,0,LongPine,279,48.5,8.1,0.04,0.01,0.05,0.34,8.82,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.12,0.40,500,15000,8473,56.6,14.8,0.67,0.39,0.31,0.18,0.00,0.01,0.01,0.58,0.05,0.09,0.34,
10,11,0,LongPine,249,89.0,14.1,0.03,0.00,0.09,0.59,8.82,0.20,0.20,1.00,0.01,0.00,0.09,1.00,0.12,0.37,500,15000,8474,103.1,14.8,1.14,0.67,0.53,0.31,0.00,0.01,0.01,1.02,0.08,0.11,0.59,
10,11,0,LongPine,239,681.3,43.8,0.14,0.01,0.68,1.82,8.82,1.38,1.38,1.00,0.03,0.00,0.48,1.00,0.12,0.18,500,15000,8475,725.1,14.8,2.73,1.60,1.28,0.75,0.01,0.02,0.03,1.91,-0.23,0.82,1.83,
10,11,0,LongPine,209,178.0,24.9,0.01,0.00,0.18,1.04,8.82,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.12,0.32,500,15000,8476,202.8,14.8,1.85,1.09,0.87,0.51,0.00,0.01,0.02,1.66,0.05,0.19,1.04,
10,11,0,LongPine,199,175.3,24.6,0.01,0.00,0.18,1.03,8.82,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.12,0.32,500,15000,8478,199.9,14.8,1.84,1.08,0.86,0.51,0.00,0.01,0.02,1.65,0.05,0.18,1.03,
10,11,0,LongPine,189,175.6,24.7,0.01,0.00,0.18,1.03,8.82,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.12,0.32,500,15000,8480,200.3,14.8,1.84,1.08,0.86,0.51,0.00,0.01,0.02,1.66,0.05,0.18,1.03,
10,11,0,LongPine,179,307.6,35.1,0.01,0.00,0.31,1.46,8.82,0.67,0.67,1.00,0.03,0.00,0.27,1.00,0.12,0.26,500,15000,8481,342.7,14.8,2.40,1.41,1.13,0.66,0.01,0.02,0.03,2.09,-0.05,0.31,1.47,
10,11,0,LongPine,169,330.4,36.4,0.00,0.00,0.33,1.52,8.82,0.72,0.72,1.00,0.03,0.00,0.29,1.00,0.12,0.25,500,15000,8483,366.8,14.8,2.46,1.45,1.16,0.68,0.01,0.02,0.03,2.13,-0.07,0.34,1.52,
10,11,0,LongPine,159,279.3,33.4,0.00,0.00,0.28,1.39,8.82,0.62,0.62,1.00,0.02,0.00,0.25,1.00,0.12,0.27,500,15000,8485,312.7,14.8,2.32,1.36,1.09,0.64,0.01,0.02,0.02,2.04,-0.03,0.28,1.39,
10,11,0,LongPine,149,363.6,38.1,0.00,0.00,0.36,1.59,8.82,0.79,0.79,1.00,0.03,0.00,0.31,1.00,0.12,0.24,500,15000,8487,401.7,14.8,2.54,1.49,1.19,0.70,0.01,0.02,0.03,2.17,-0.10,0.37,1.59,
10,11,0,LongPine,139,392.4,39.3,0.00,0.00,0.39,1.64,8.82,0.84,0.84,1.00,0.03,0.00,0.33,1.00,0.12,0.23,500,15000,8489,431.8,14.8,2.59,1.52,1.22,0.72,0.01,0.02,0.03,2.20,-0.12,0.39,1.64,
10,11,0,LongPine,129,469.9,41.9,0.00,0.00,0.47,1.75,8.82,0.99,0.99,1.00,0.03,0.00,0.37,1.00,0.12,0.21,500,15000,8491,511.8,14.8,2.70,1.58,1.27,0.74,0.01,0.02,0.03,2.23,-0.16,0.47,1.75,
10,11,0,LongPine,119,419.4,40.3,0.00,0.00,0.42,1.68,8.82,0.90,0.90,1.00,0.03,0.00,0.34,1.00,0.12,0.23,500,15000,8493,459.7,14.8,2.64,1.55,1.24,0.73,0.01,0.02,0.03,2.21,-0.13,0.42,1.68,
10,11,0,LongPine,109,508.9,42.8,0.00,0.00,0.51,1.78,8.82,1.07,1.07,1.00,0.03,0.00,0.39,1.00,0.12,0.21,500,15000,8495,551.7,14.8,2.73,1.61,1.28,0.75,0.01,0.02,0.03,2.22,-0.18,0.51,1.78,
10,11,0,LongPine,99,484.2,42.3,0.00,0.00,0.48,1.76,8.82,1.02,1.02,1.00,0.03,0.00,0.38,1.00,0.12,0.21,500,15000,8497,526.4,14.8,2.71,1.59,1.27,0.75,0.01,0.02,0.03,2.23,-0.17,0.48,1.76,
10,11,0,LongPine,89,1414.7,46.1,0.00,0.00,1.41,1.92,8.82,2.50,2.50,1.00,0.03,0.00,0.69,1.00,0.12,0.12,500,15000,8499,1460.8,14.8,2.87,1.68,1.35,0.79,0.01,0.02,0.03,1.45,-0.24,1.42,1.92,
10,11,0,BlueJackOak,89,80.6,2.4,0.02,0.00,0.08,2.40,8.82,0.00,0.37,0.64,0.01,0.06,0.00,1.00,0.31,1.00,250,15000,8501,83.0,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-2.40,0.10,2.40,
10,11,0,LongPine,79,403.3,39.8,0.00,0.00,0.40,1.66,8.82,0.87,0.87,1.00,0.03,0.00,0.33,1.00,0.12,0.23,500,15000,8498,443.0,14.8,2.61,1.53,1.23,0.72,0.01,0.02,0.03,2.21,-0.12,0.40,1.66,
10,11,0,LongPine,69,323.6,36.1,0.00,0.00,0.32,1.50,8.82,0.71,0.71,1.00,0.03,0.00,0.28,1.00,0.12,0.26,500,15000,8500,359.7,14.8,2.45,1.44,1.15,0.68,0.01,0.02,0.03,2.13,-0.07,0.32,1.50,
10,11,0,LongPine,59,300.4,34.8,0.00,0.00,0.30,1.45,8.82,0.66,0.66,1.00,0.03,0.00,0.27,1.00,0.12,0.27,500,15000,8502,335.2,14.8,2.39,1.40,1.12,0.66,0.01,0.02,0.03,2.09,-0.05,0.30,1.45,
10,11,0,LongPine,49,211.6,28.2,0.00,0.00,0.21,1.17,8.82,0.47,0.47,1.00,0.02,0.00,0.20,1.00,0.12,0.30,500,15000,8504,239.8,14.8,2.04,1.20,0.96,0.56,0.01,0.02,0.02,1.83,0.03,0.21,1.17,
10,11,0,TurkeyOak,49,14.4,0.5,0.00,0.00,0.01,0.48,8.82,0.00,0.07,0.18,0.00,0.01,0.00,1.00,0.31,1.00,250,15000,8506,14.8,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.48,0.01,0.48,
10,11,0,BlueJackOak,49,7.2,0.2,0.00,0.00,0.01,0.24,8.82,0.00,0.03,0.10,0.00,0.01,0.00,1.00,0.31,1.00,250,15000,8506,7.5,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.24,0.01,0.24,
10,11,0,LongPine,39,105.2,16.4,0.00,0.00,0.11,0.68,8.82,0.24,0.24,1.00,0.01,0.00,0.11,1.00,0.12,0.36,500,15000,8506,121.6,14.8,1.31,0.77,0.62,0.36,0.00,0.01,0.01,1.20,0.08,0.11,0.68,
10,11,0,TurkeyOak,39,12.0,0.4,0.00,0.00,0.01,0.40,8.82,0.00,0.06,0.16,0.00,0.01,0.00,1.00,0.31,1.00,250,15000,8507,12.4,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.40,0.01,0.40,
10,11,0,LongPine,29,13.7,2.5,0.00,0.00,0.01,0.10,8.82,0.10,0.03,1.00,0.00,0.00,0.05,1.00,0.12,0.14,500,15000,8506,16.1,14.8,0.21,0.13,0.10,0.06,0.00,0.00,0.00,0.20,0.02,0.01,0.10,
10,12,0,LongPine,279,49.1,8.1,0.04,0.01,0.05,0.34,10.62,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.04,1.00,500,15000,8506,57.2,11.5,0.51,0.30,0.24,0.14,0.00,0.00,0.01,0.41,-0.05,0.09,0.35,
10,12,0,LongPine,249,90.0,14.2,0.03,0.00,0.09,0.59,10.62,0.21,0.21,1.00,0.01,0.00,0.09,1.00,0.04,1.00,500,15000,8506,104.2,11.5,0.94,0.55,0.44,0.26,0.00,0.01,0.01,0.82,-0.04,0.12,0.60,
10,12,0,LongPine,239,683.2,43.6,0.14,0.01,0.68,1.81,10.62,1.38,1.38,1.00,0.03,0.00,0.48,1.00,0.04,0.55,500,15000,8507,726.8,11.5,2.60,1.53,1.22,0.72,0.01,0.02,0.03,1.78,-0.30,0.82,1.82,
10,12,0,LongPine,209,179.6,24.9,0.01,0.00,0.18,1.04,10.62,0.41,0.41,1.00,0.02,0.00,0.17,1.00,0.04,0.99,500,15000,8509,204.5,11.5,1.77,1.04,0.83,0.49,0.00,0.01,0.02,1.57,0.00,0.19,1.04,
10,12,0,LongPine,199,176.9,24.7,0.01,0.00,0.18,1.03,10.62,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.04,1.00,500,15000,8511,201.6,11.5,1.75,1.03,0.82,0.48,0.00,0.01,0.02,1.57,0.00,0.18,1.03,
10,12,0,LongPine,189,177.3,24.7,0.01,0.00,0.18,1.03,10.62,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.04,1.00,500,15000,8513,202.0,11.5,1.76,1.03,0.83,0.48,0.00,0.01,0.02,1.57,0.00,0.18,1.03,
10,12,0,LongPine,179,309.6,35.1,0.01,0.00,0.31,1.46,10.62,0.68,0.68,1.00,0.02,0.00,0.27,1.00,0.04,0.82,500,15000,8515,344.7,11.5,2.29,1.35,1.08,0.63,0.01,0.02,0.02,1.98,-0.12,0.32,1.46,
10,12,0,LongPine,169,332.5,36.4,0.00,0.00,0.33,1.52,10.62,0.72,0.72,1.00,0.03,0.00,0.29,1.00,0.04,0.79,500,15000,8517,368.9,11.5,2.35,1.38,1.11,0.65,0.01,0.02,0.03,2.01,-0.13,0.34,1.52,
10,12,0,LongPine,159,281.3,33.4,0.00,0.00,0.28,1.39,10.62,0.62,0.62,1.00,0.02,0.00,0.25,1.00,0.04,0.85,500,15000,8519,314.7,11.5,2.21,1.30,1.04,0.61,0.01,0.02,0.02,1.93,-0.09,0.28,1.39,
10,12,0,LongPine,149,365.8,38.0,0.00,0.00,0.37,1.58,10.62,0.79,0.79,1.00,0.03,0.00,0.31,1.00,0.04,0.76,500,15000,8521,403.8,11.5,2.42,1.42,1.14,0.67,0.01,0.02,0.03,2.06,-0.16,0.37,1.58,
10,12,0,LongPine,139,394.6,39.2,0.00,0.00,0.39,1.63,10.62,0.85,0.85,1.00,0.03,0.00,0.33,1.00,0.04,0.73,500,15000,8523,433.8,11.5,2.47,1.45,1.16,0.68,0.01,0.02,0.03,2.08,-0.18,0.40,1.63,
10,12,0,LongPine,129,472.2,41.7,0.00,0.00,0.47,1.74,10.62,1.00,1.00,1.00,0.03,0.00,0.37,1.00,0.04,0.67,500,15000,8525,513.9,11.5,2.57,1.51,1.21,0.71,0.01,0.02,0.03,2.10,-0.23,0.47,1.74,
10,12,0,LongPine,119,421.6,40.2,0.00,0.00,0.42,1.68,10.62,0.90,0.90,1.00,0.03,0.00,0.35,1.00,0.04,0.71,500,15000,8527,461.8,11.5,2.52,1.48,1.18,0.69,0.01,0.02,0.03,2.09,-0.20,0.42,1.68,
10,12,0,LongPine,109,511.1,42.6,0.00,0.00,0.51,1.78,10.62,1.07,1.07,1.00,0.03,0.00,0.40,1.00,0.04,0.64,500,15000,8529,553.8,11.5,2.61,1.53,1.23,0.72,0.01,0.02,0.03,2.10,-0.24,0.51,1.78,
10,12,0,LongPine,99,486.4,42.1,0.00,0.00,0.49,1.75,10.62,1.03,1.03,1.00,0.03,0.00,0.38,1.00,0.04,0.66,500,15000,8531,528.5,11.5,2.59,1.52,1.22,0.71,0.01,0.02,0.03,2.10,-0.23,0.49,1.75,
10,12,0,LongPine,89,1416.1,45.9,0.00,0.00,1.42,1.91,10.62,2.50,2.50,1.00,0.03,0.00,0.69,1.00,0.04,0.38,500,15000,8533,1462.0,11.5,2.73,1.61,1.29,0.75,0.01,0.02,0.03,1.32,-0.31,1.42,1.91,
10,12,0,BlueJackOak,89,80.5,0.0,0.02,0.00,0.08,0.00,10.62,0.00,0.37,0.00,0.01,0.08,0.00,1.00,0.15,1.00,250,15000,8534,80.5,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.10,0.00,
10,12,0,LongPine,79,405.5,39.6,0.00,0.00,0.41,1.65,10.62,0.87,0.87,1.00,0.03,0.00,0.34,1.00,0.04,0.72,500,15000,8534,445.1,11.5,2.49,1.46,1.17,0.69,0.01,0.02,0.03,2.09,-0.19,0.41,1.65,
10,12,0,LongPine,69,325.7,36.0,0.00,0.00,0.33,1.50,10.62,0.71,0.71,1.00,0.03,0.00,0.28,1.00,0.04,0.80,500,15000,8536,361.7,11.5,2.34,1.37,1.10,0.65,0.01,0.02,0.03,2.01,-0.13,0.33,1.50,
10,12,0,LongPine,59,302.5,34.7,0.00,0.00,0.30,1.45,10.62,0.66,0.66,1.00,0.02,0.00,0.27,1.00,0.04,0.83,500,15000,8538,337.2,11.5,2.28,1.34,1.07,0.63,0.01,0.02,0.02,1.98,-0.11,0.30,1.45,
10,12,0,LongPine,49,213.5,28.2,0.00,0.00,0.21,1.17,10.62,0.48,0.48,1.00,0.02,0.00,0.20,1.00,0.04,0.94,500,15000,8540,241.6,11.5,1.95,1.15,0.92,0.54,0.01,0.02,0.02,1.74,-0.03,0.21,1.17,
10,12,0,TurkeyOak,49,14.3,0.0,0.00,0.00,0.01,0.00,10.62,0.00,0.07,0.00,0.00,0.02,0.00,1.00,0.15,1.00,250,15000,8542,14.3,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,12,0,BlueJackOak,49,7.2,0.0,0.00,0.00,0.01,0.00,10.62,0.00,0.03,0.00,0.00,0.01,0.00,1.00,0.15,1.00,250,15000,8542,7.2,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,12,0,LongPine,39,106.4,16.5,0.00,0.00,0.11,0.69,10.62,0.24,0.24,1.00,0.01,0.00,0.11,1.00,0.04,1.00,500,15000,8542,122.9,11.5,1.12,0.65,0.52,0.31,0.00,0.01,0.01,1.01,-0.03,0.11,0.69,
10,12,0,TurkeyOak,39,12.0,0.0,0.00,0.00,0.01,0.00,10.62,0.00,0.06,0.00,0.00,0.01,0.00,1.00,0.15,1.00,250,15000,8543,12.0,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,12,0,LongPine,29,13.9,2.5,0.00,0.00,0.01,0.10,10.62,0.10,0.03,1.00,0.00,0.00,0.05,1.00,0.04,0.43,500,15000,8543,16.4,11.5,0.20,0.12,0.10,0.06,0.00,0.00,0.00,0.19,0.02,0.01,0.10,
10,1,0,LongPine,279,49.5,8.1,0.04,0.01,0.05,0.34,10.43,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.02,1.00,500,15000,8543,57.6,10.2,0.28,0.16,0.13,0.08,0.00,0.00,0.00,0.18,-0.18,0.09,0.34,
10,1,0,LongPine,249,90.9,14.1,0.03,0.00,0.09,0.59,10.43,0.21,0.21,1.00,0.01,0.00,0.09,1.00,0.02,1.00,500,15000,8543,105.0,10.2,0.53,0.31,0.25,0.15,0.00,0.00,0.01,0.41,-0.28,0.12,0.59,
10,1,0,LongPine,239,685.0,43.3,0.14,0.01,0.69,1.80,10.43,1.39,1.39,1.00,0.02,0.00,0.48,1.00,0.02,0.79,500,15000,8543,728.3,10.2,2.12,1.24,1.00,0.58,0.01,0.01,0.02,1.30,-0.57,0.82,1.81,
10,1,0,LongPine,209,181.2,24.9,0.01,0.00,0.18,1.04,10.43,0.41,0.41,1.00,0.02,0.00,0.17,1.00,0.02,1.00,500,15000,8544,206.1,10.2,1.02,0.60,0.48,0.28,0.00,0.01,0.01,0.82,-0.44,0.19,1.04,
10,1,0,LongPine,199,178.5,24.7,0.01,0.00,0.18,1.03,10.43,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.02,1.00,500,15000,8544,203.2,10.2,1.01,0.59,0.47,0.28,0.00,0.01,0.01,0.82,-0.44,0.19,1.03,
10,1,0,LongPine,189,178.8,24.7,0.01,0.00,0.18,1.03,10.43,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.02,1.00,500,15000,8544,203.5,10.2,1.01,0.59,0.47,0.28,0.00,0.01,0.01,0.83,-0.44,0.18,1.03,
10,1,0,LongPine,179,311.6,35.0,0.01,0.00,0.31,1.46,10.43,0.68,0.68,1.00,0.02,0.00,0.27,1.00,0.02,1.00,500,15000,8544,346.6,10.2,1.61,0.94,0.75,0.44,0.01,0.01,0.02,1.29,-0.51,0.32,1.46,
10,1,0,LongPine,169,334.5,36.2,0.00,0.00,0.33,1.51,10.43,0.73,0.73,1.00,0.02,0.00,0.29,1.00,0.02,1.00,500,15000,8545,370.8,10.2,1.70,1.00,0.80,0.47,0.01,0.01,0.02,1.36,-0.51,0.34,1.51,
10,1,0,LongPine,159,283.2,33.3,0.00,0.00,0.28,1.39,10.43,0.62,0.62,1.00,0.02,0.00,0.25,1.00,0.02,1.00,500,15000,8546,316.5,10.2,1.49,0.88,0.70,0.41,0.01,0.01,0.02,1.20,-0.51,0.29,1.39,
10,1,0,LongPine,149,367.9,37.8,0.00,0.00,0.37,1.58,10.43,0.80,0.80,1.00,0.02,0.00,0.31,1.00,0.02,1.00,500,15000,8547,405.7,10.2,1.83,1.07,0.86,0.51,0.01,0.01,0.02,1.46,-0.50,0.37,1.58,
10,1,0,LongPine,139,396.7,39.0,0.00,0.00,0.40,1.63,10.43,0.85,0.85,1.00,0.02,0.00,0.33,1.00,0.02,1.00,500,15000,8548,435.7,10.2,1.94,1.14,0.91,0.53,0.01,0.01,0.02,1.54,-0.49,0.40,1.63,
10,1,0,LongPine,129,474.3,41.5,0.00,0.00,0.47,1.73,10.43,1.00,1.00,1.00,0.02,0.00,0.38,1.00,0.02,0.96,500,15000,8549,515.8,10.2,2.11,1.24,0.99,0.58,0.01,0.01,0.02,1.64,-0.49,0.48,1.73,
10,1,0,LongPine,119,423.7,40.0,0.00,0.00,0.42,1.67,10.43,0.91,0.91,1.00,0.02,0.00,0.35,1.00,0.02,1.00,500,15000,8550,463.7,10.2,2.03,1.19,0.96,0.56,0.01,0.01,0.02,1.61,-0.47,0.42,1.67,
10,1,0,LongPine,109,513.2,42.4,0.00,0.00,0.51,1.77,10.43,1.08,1.08,1.00,0.02,0.00,0.40,1.00,0.02,0.92,500,15000,8551,555.6,10.2,2.14,1.26,1.01,0.59,0.01,0.01,0.02,1.63,-0.51,0.51,1.77,
10,1,0,LongPine,99,488.5,41.9,0.00,0.00,0.49,1.74,10.43,1.03,1.03,1.00,0.02,0.00,0.38,1.00,0.02,0.94,500,15000,8552,530.4,10.2,2.12,1.25,1.00,0.59,0.01,0.01,0.02,1.63,-0.50,0.49,1.74,
10,1,0,LongPine,89,1417.5,45.6,0.00,0.00,1.42,1.90,10.43,2.50,2.50,1.00,0.02,0.00,0.69,1.00,0.02,0.55,500,15000,8553,1463.0,10.2,2.24,1.32,1.05,0.62,0.01,0.02,0.02,0.82,-0.58,1.42,1.90,
10,1,0,BlueJackOak,89,80.4,0.0,0.02,0.00,0.08,0.00,10.43,0.00,0.37,0.00,0.01,0.08,0.00,1.00,0.11,1.00,250,15000,8553,80.4,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.10,0.00,
10,1,0,LongPine,79,407.6,39.5,0.00,0.00,0.41,1.64,10.43,0.87,0.87,1.00,0.02,0.00,0.34,1.00,0.02,1.00,500,15000,8553,447.0,10.2,1.98,1.16,0.93,0.55,0.01,0.01,0.02,1.57,-0.48,0.41,1.64,
10,1,0,LongPine,69,327.7,35.9,0.00,0.00,0.33,1.50,10.43,0.72,0.72,1.00,0.02,0.00,0.29,1.00,0.02,1.00,500,15000,8554,363.6,10.2,1.67,0.98,0.79,0.46,0.01,0.01,0.02,1.35,-0.51,0.33,1.50,
10,1,0,LongPine,59,304.5,34.6,0.00,0.00,0.30,1.44,10.43,0.67,0.67,1.00,0.02,0.00,0.27,1.00,0.02,1.00,500,15000,8555,339.1,10.2,1.58,0.93,0.74,0.44,0.01,0.01,0.02,1.28,-0.51,0.30,1.44,
10,1,0,LongPine,49,215.2,28.2,0.00,0.00,0.22,1.17,10.43,0.48,0.48,1.00,0.02,0.00,0.20,1.00,0.02,1.00,500,15000,8555,243.3,10.2,1.19,0.70,0.56,0.33,0.01,0.01,0.01,0.97,-0.48,0.22,1.17,
10,1,0,TurkeyOak,49,14.3,0.0,0.00,0.00,0.01,0.00,10.43,0.00,0.07,0.00,0.00,0.02,0.00,1.00,0.11,1.00,250,15000,8555,14.3,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,1,0,BlueJackOak,49,7.2,0.0,0.00,0.00,0.01,0.00,10.43,0.00,0.03,0.00,0.00,0.01,0.00,1.00,0.11,1.00,250,15000,8555,7.2,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,1,0,LongPine,39,107.4,16.5,0.00,0.00,0.11,0.69,10.43,0.25,0.25,1.00,0.01,0.00,0.11,1.00,0.02,1.00,500,15000,8555,123.9,10.2,0.64,0.38,0.30,0.18,0.00,0.00,0.01,0.53,-0.31,0.11,0.69,
10,1,0,TurkeyOak,39,12.0,0.0,0.00,0.00,0.01,0.00,10.43,0.00,0.06,0.00,0.00,0.01,0.00,1.00,0.11,1.00,250,15000,8556,12.0,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
10,1,0,LongPine,29,14.1,2.5,0.00,0.00,0.01,0.11,10.43,0.10,0.03,1.00,0.00,0.00,0.05,1.00,0.02,0.62,500,15000,8556,16.6,10.2,0.17,0.10,0.08,0.05,0.00,0.00,0.00,0.15,-0.01,0.01,0.11,
10,2,0,LongPine,279,49.7,7.9,0.04,0.01,0.05,0.33,12.29,0.12,0.12,1.00,0.01,0.00,0.05,1.00,0.04,1.00,500,15000,8556,57.6,11.6,0.53,0.31,0.25,0.15,0.00,0.00,0.01,0.43,-0.03,0.09,0.34,
10,2,0,LongPine,249,91.3,13.9,0.03,0.00,0.09,0.58,12.29,0.21,0.21,1.00,0.01,0.00,0.09,1.00,0.04,0.96,500,15000,8556,105.1,11.6,0.93,0.55,0.44,0.26,0.00,0.01,0.01,0.82,-0.03,0.12,0.58,
10,2,0,LongPine,239,686.3,42.7,0.14,0.01,0.69,1.78,12.29,1.39,1.39,1.00,0.02,0.00,0.48,1.00,0.04,0.46,500,15000,8556,729.0,11.6,2.24,1.31,1.05,0.62,0.01,0.02,0.02,1.41,-0.47,0.82,1.79,
10,2,0,LongPine,209,182.0,24.5,0.01,0.00,0.18,1.02,12.29,0.41,0.41,1.00,0.02,0.00,0.18,1.00,0.04,0.83,500,15000,8556,206.5,11.6,1.53,0.90,0.72,0.42,0.00,0.01,0.02,1.33,-0.12,0.19,1.02,
